Record,LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y,Latitude,Longitude
3345,LILLICO DR btwn ROYAL HUNT CRT & UPLANDS DR,2017,1,0,0,370001.72355,5023225.50750,-75.66795,45.34595
3347,LIMEBANK RD @ SPRATT RD,2017,1,0,0,369776.99930,5016878.72940,-75.67165,45.28886
3348,LIMEBANK RD btwn EARL ARMSTRONG RD & RIDEAU RD,2017,1,0,0,370525.19670,5014992.17223,-75.66237,45.27181
3350,LIMEBANK RD btwn RIVER RD & BALMORAL DR,2017,1,0,0,368485.05659,5020166.18850,-75.68770,45.31856
3352,LINDA LOOP btwn SNOWBIRD LANE & JESSIE ST,2017,1,0,0,334684.46341,5024669.12055,-76.11854,45.36133
3353,LISBON ST btwn WINTERPORT WAY & WINTERPORT WAY,2017,1,0,0,385327.91018,5037822.21661,-75.47002,45.47568
3354,LISGAR RD @ ROCKCLIFFE PKWY,2017,1,0,0,368352.46190,5035225.19210,-75.68745,45.45407
3355,LISGAR ST @ METCALFE ST,2017,1,0,0,367915.70840,5031251.58700,-75.69354,45.41835
3356,LISGAR ST @ O'CONNOR ST,2017,1,0,0,367762.71030,5031159.57810,-75.69551,45.41754
3357,LISGAR ST btwn BRONSON AVE & PERCY ST,2017,1,0,0,366962.20697,5030678.12413,-75.70580,45.41328
3358,LISGAR ST btwn ELGIN ST & CARTIER ST,2017,1,0,0,368153.70600,5031393.07590,-75.69049,45.41960
3359,LISGAR ST btwn METCALFE ST & ELGIN ST,2017,1,0,0,367995.20600,5031298.57550,-75.69252,45.41877
3361,LIVERPOOL CRT @ NEWMARKET ST,2017,1,0,0,373498.73160,5030383.55320,-75.62234,45.41002
3362,LIVERY ST btwn ASTURCON ST & TAPADERO AVE,2017,1,0,0,352754.71102,5015330.48626,-75.88879,45.27630
3363,LOCHABER AVE btwn DUCHESS AVE & KIRCHOFFER AVE,2017,1,0,0,362779.16402,5028496.31964,-75.75949,45.39401
3364,LOCHELAND CRES btwn WITTINGHAM DR & DEIGHTON CRES,2017,1,0,1,365714.45162,5016532.00861,-75.72348,45.28610
3365,LOCKHART AVE @ RICHMOND RD,2017,1,0,0,361713.20340,5026842.64130,-75.77330,45.37921
3366,LOCKHART AVE @ SAVILLE ROW,2017,1,0,0,361930.67860,5026249.52410,-75.77059,45.37386
3367,LOIRE DR btwn BOYER RD & TOURS PL,2017,1,0,0,380662.74452,5036379.73460,-75.52990,45.46323
3369,LOLA ST @ KING GEORGE ST,2017,1,0,0,371122.72080,5032114.58030,-75.65246,45.42582
3370,LOLA ST btwn DONALD ST & COLUMBUS AVE,2017,1,0,0,371100.71550,5032312.57945,-75.65271,45.42760
3371,LOLA ST btwn QUEEN MARY ST & PRINCE ALBERT ST,2017,1,0,0,371133.71590,5032008.07700,-75.65233,45.42486
3372,LONDON TER btwn HEMLOCK RD & GEORGETON PRIV,2017,1,0,0,371234.87621,5034910.60638,-75.65064,45.45097
3373,LONGFIELDS DR @ MOUNTSHANNON DR E,2017,1,0,0,364886.69470,5016801.45190,-75.73400,45.28860
3374,LONGFIELDS DR @ PAUL METIVIER DR,2017,1,0,0,364841.33000,5014200.44000,-75.73489,45.26520
3375,LONGFIELDS DR @ SILVER SAGE AVE,2017,1,0,0,364506.05060,5016545.54720,-75.73888,45.28633
3376,LONGFIELDS DR @ VIA MODUGNO PL,2017,1,0,0,364072.32770,5016337.09910,-75.74444,45.28449
3378,LONGFIELDS DR btwn DEERCROFT AVE & STRANDHERD DR,2017,1,0,0,364514.18795,5015235.29455,-75.73894,45.27454
3379,LONGFIELDS DR btwn HIGHBURY PARK DR & MOUNTSHANNON DR,2017,1,0,0,364030.78018,5016223.75331,-75.74498,45.28347
3380,LONGFIELDS DR btwn MOUNTSHANNON DR & WOODROFFE AVE,2017,1,0,0,365343.93495,5017062.79945,-75.72814,45.29091
3381,LONGSHADOW ST @ DOZOIS RD,2017,1,0,0,371714.51300,5012015.64990,-75.64761,45.24492
3382,LONGWOOD AVE btwn HARWICK CRES & SYCAMORE DR,2017,1,0,0,357774.31360,5020144.11416,-75.82431,45.31925
3383,LORETTA AVE   S btwn LINDENPARK PRIV & CARLING AVE,2017,1,0,0,366525.66300,5028814.04645,-75.71161,45.39654
3385,LORNE GREENE WAY btwn HOWE ST & DON ST,2017,1,0,0,359831.12090,5025129.80929,-75.79752,45.36395
3386,LORRAINE AVE btwn JEFFERSON ST & PALM ST,2017,1,0,0,371960.87945,5027155.81468,-75.64242,45.38112
3387,LORRY GREENBERG DR btwn BRAMBLEGROVE CRES & BRAMBLEGROVE CRES,2017,1,0,0,373401.63945,5025687.91245,-75.62423,45.36778
3388,LORRY GREENBERG DR btwn HEARTLEAF PRIV & HUNT CLUB RD,2017,1,0,0,372804.49217,5024854.47359,-75.63197,45.36034
3389,LORRY GREENBERG DR btwn HUNTER'S GLEN CRES & MARGRAVE AVE,2017,1,1,0,372587.67787,5025191.16780,-75.63469,45.36339
3390,LOTTA AVE btwn PENDER ST & ST. HELEN'S PL,2017,1,0,1,364231.84083,5024339.10235,-75.74144,45.35648
3391,LOTTA AVE btwn ST. HELEN'S PL & CLYDE AVE,2017,1,0,0,364418.52890,5024452.63038,-75.73905,45.35748
3392,LOUISA ST @ PRESTON ST,2017,1,1,0,366522.69930,5029638.56130,-75.71154,45.40396
3393,LOUISA ST btwn PRESTON ST & END,2017,1,0,0,366471.20245,5029616.06150,-75.71220,45.40377
3394,LOWEN DR @ RIVER RD,2017,1,0,0,367923.70930,5017624.46140,-75.69518,45.29574
3397,LYNDA LANE btwn BILLINGS AVE & SMYTH RD,2017,1,0,0,371540.77453,5028964.97030,-75.64754,45.39744
3398,LYNDALE AVE @ PARKDALE AVE,2017,1,0,0,364861.70230,5029929.57940,-75.73272,45.40673
3399,LYON ST    N btwn GLADSTONE AVE & MCLEOD ST,2017,1,0,0,367604.70600,5030327.06710,-75.69764,45.41006
3400,LYON ST    N btwn LAURIER AVE W & GLOUCESTER ST,2017,1,0,1,367174.20300,5031035.07345,-75.70305,45.41647
3401,LYON ST    N btwn NEPEAN ST & LISGAR ST,2017,1,0,0,367255.20410,5030900.07250,-75.70203,45.41525
3402,LYON ST    N btwn QUEEN ST & ALBERT ST,2017,1,0,0,367040.70190,5031253.57590,-75.70472,45.41845
3403,LYON ST    S btwn FOURTH AVE & END,2017,1,0,0,368195.71205,5029341.22605,-75.69021,45.40114
3404,LYON ST @ NEPEAN ST,2017,1,0,0,367234.69420,5030934.57640,-75.70229,45.41556
3405,LYON ST @ SLATER ST,2017,1,0,1,367102.70460,5031152.58740,-75.70394,45.41753
3406,LYON ST @ SOMERSET ST,2017,1,0,0,367366.70030,5030716.56530,-75.70063,45.41359
3409,MACASSA CIRC btwn Continuation of MACASSA CIRC & KANATA AVE,2017,1,0,0,350377.82079,5019450.24723,-75.91871,45.31352
3412,MACDONALD-CARTIER BR RAMP NB-3 btwn MACDONALD-CARTIER BR RAMP NB-1/NB-,2017,1,0,0,367847.38202,5033265.13305,-75.69416,45.43648
3413,MACDONALD-CARTIER BR RAMP SB-2 btwn BOTELER ST & MACDONALD-CARTIER BR,2017,1,0,0,367613.35458,5033141.48129,-75.69717,45.43538
3414,MACDONALD-CARTIER BR/MACDONALDCARTIER BR RSB-2,2017,1,0,0,367508.28410,5033183.06600,-75.69850,45.43577
3415,MACFARLANE RD @ DEAKIN ST,2017,1,0,0,367253.71480,5021558.49120,-75.70323,45.33120
3416,MACFARLANE RD btwn BRISBANE RD & GREENSIDE AVE,2017,1,0,0,366907.70845,5021233.99055,-75.70768,45.32831
3418,MACKAY ST btwn VAUGHAN ST & BEECHWOOD AVE,2017,1,0,0,369127.58974,5033619.03245,-75.67775,45.43954
3421,MACKENZIE KING BR btwn N.D.H.Q./RIDEAU CENTRE SC & MACKENZIE KING BR/N,2017,1,0,1,368251.61716,5031920.90047,-75.68917,45.42434
3426,MACLAREN ST btwn BRONSON AVE & PERCY ST,2017,1,0,0,367079.20355,5030447.06845,-75.70433,45.41119
3427,MACLAREN ST btwn KENT ST & BANK ST,2017,1,0,0,367656.64033,5030794.84948,-75.69691,45.41427
3429,MADAWASKA DR @ DOW'S LAKE RD,2017,1,0,0,367330.71280,5028966.55640,-75.70131,45.39785
3431,MADRID AVE btwn KENTON AVE & TALLGRASS LANE,2017,1,0,0,363189.98704,5014136.95673,-75.75594,45.26477
3432,MAGWOOD AVE @ RICHMOND RD,2017,1,0,0,359424.66610,5023437.49260,-75.80289,45.34876
3433,MAILES AVE @ PATRICIA AVE,2017,1,0,0,363919.68650,5028827.55300,-75.74489,45.39689
3434,MAIN ST @ RIVERDALE AVE,2017,1,0,0,369431.74110,5029532.49400,-75.67440,45.40275
3435,MAIN ST @ TORONTO ST,2017,1,0,0,369513.72120,5029341.56260,-75.67338,45.40102
3436,MAIN ST btwn CENTENNIAL BLVD & TORONTO ST,2017,1,0,0,369497.21510,5029379.05700,-75.67358,45.40136
3437,MAIN ST btwn EVELYN AVE & SPRINGHURST AVE,2017,1,0,0,369062.65219,5030424.18546,-75.67900,45.41080
3438,MAIN ST btwn HARVEY ST & HAWTHORNE AVE,2017,1,0,0,368949.80974,5030684.03927,-75.68041,45.41315
3440,MAIN ST btwn HERRIDGE ST & CLEGG ST,2017,1,0,0,369248.19245,5029985.46890,-75.67669,45.40684
3441,MAIN ST btwn LEES AVE & EVELYN AVE,2017,1,0,0,369022.64905,5030518.42155,-75.67950,45.41166
3443,MAIN ST btwn MCNAUGHTON AVE & BOWER ST,2017,1,0,0,369330.70345,5029785.69605,-75.67566,45.40503
3444,MAIN ST btwn TORONTO ST & RIDEAU RIVER DR,2017,1,0,0,369527.73230,5029306.51289,-75.67320,45.40070
3445,MAISONNEUVE ST @ ST. JOSEPH BLVD,2017,1,0,0,381463.73740,5037578.59780,-75.51947,45.47392
3446,MAITLAND AVE @ 30 S OF AGINCOURT RD/TRINITY UN,2017,1,0,0,363464.58000,5025426.67000,-75.75111,45.36633
3449,MAITLAND AVE btwn HENRY FARM DR & TERREBONNE DR,2017,1,0,0,363929.03062,5025138.39749,-75.74521,45.36370
3452,MAITLAND AVE btwn TARA DR & ERINDALE DR,2017,1,0,0,363590.55947,5025292.57236,-75.74951,45.36511
3453,MAITLAND AVE btwn WOODWARD DR & GARFIELD AVE,2017,1,0,0,363301.97513,5025608.43964,-75.75316,45.36798
3456,MAJESTIC DR @ PRITCHARD DR,2017,1,0,0,363354.69310,5021509.48640,-75.75297,45.33109
3458,MALAKOFF RD btwn PADEN RD & DONNELLY DR,2017,1,0,0,367305.44213,4990398.66066,-75.70647,45.05081
3459,MALAKOFF RD btwn TURN LANE & PADEN RD,2017,1,0,0,366091.36987,4991751.48557,-75.72172,45.06309
3461,MANCHESTER AVE @ SCOTT ST,2017,1,0,0,365360.69260,5029975.57380,-75.72634,45.40710
3462,MANDALAY ST btwn SWEETFERN CRES & SWEETVALLEY DR,2017,1,0,0,384652.54225,5034141.36045,-75.47925,45.44264
3464,MANN AVE @ RUSSELL AVE,2017,1,0,0,369470.71450,5031504.58140,-75.67364,45.42049
3465,MANN AVE btwn MARLBOROUGH AVE & RANGE RD,2017,1,0,0,369785.21210,5031694.57645,-75.66960,45.42217
3468,MANOTICK MAIN ST btwn BANKFIELD RD & HIGHCROFT DR,2017,1,0,0,368514.27975,5010063.24861,-75.68862,45.22765
3469,MANOTICK MAIN ST btwn BEAVERWOOD RD & CURRIER ST,2017,1,0,0,368955.20450,5009709.89345,-75.68305,45.22443
3470,MANOTICK MAIN ST btwn CURRIER ST & EASTMAN AVE,2017,1,0,0,369122.29063,5009556.52062,-75.68095,45.22303
3472,MANOTICK MAIN ST btwn MAHOGANY HARBOUR LANE & ANTOCHI LANE,2017,1,0,0,369579.40313,5009183.53139,-75.67517,45.21964
3473,MANOTICK STATION RD @ MITCH OWENS RD,2017,1,0,0,373508.74510,5013268.43080,-75.62458,45.25602
3478,MANOTICK STATION RD btwn NICK ADAMS RD & HERBERTS CORNERS RD,2017,1,0,0,375551.06273,5008613.44268,-75.59923,45.21393
3479,MAPLE FOREST DR btwn STILLWOOD DR & END,2017,1,0,0,368021.30945,4999655.08545,-75.69622,45.13404
3480,MAPLE GROVE RD @ MONTSERRAT ST/WARMSTONE DR,2017,1,0,0,350006.52110,5016472.74600,-75.92371,45.28676
3481,MAPLE GROVE RD @ SANTOLINA ST,2017,1,0,0,349722.74440,5016214.02810,-75.92736,45.28445
3483,MAPLE GROVE RD btwn Continuation of MAPLE GROVE RD & SILVER SEVEN RD,2017,1,0,0,351117.37679,5017467.92706,-75.90946,45.29564
3484,MAPLE GROVE RD btwn HUNTMAR DR & ROSEHILL AVE,2017,1,0,0,350337.50395,5016774.32055,-75.91947,45.28945
3485,MAPLE GROVE RD btwn SILVER SEVEN RD & TERRY FOX DR,2017,1,0,0,351419.60640,5017742.95605,-75.90558,45.29809
3486,MAPLE ST btwn CYR AVE & OLMSTEAD ST,2017,1,0,0,370405.06095,5032860.45899,-75.66153,45.43260
3488,MARCH RD @ HUNTMAR DR,2017,1,0,0,344141.57020,5023547.50320,-75.99792,45.35077
3490,MARCH RD @ MAXWELL RD,2017,1,0,0,347976.60960,5025470.51890,-75.94881,45.36785
3496,MARCH RD @ TALL FOREST DR E,2017,1,0,0,343831.57360,5023266.51610,-76.00189,45.34826
3498,MARCH RD @ THOMAS ARGUE RD,2017,1,0,0,341121.53060,5020802.50820,-76.03666,45.32623
3499,MARCH RD @ UPPER DWYER HILL RD,2017,1,0,0,334081.44190,5014291.49960,-76.12685,45.26797
3502,MARCH RD btwn BURNT LANDS RD & UPPER DWYER HILL RD,2017,1,0,0,333539.70979,5013888.82015,-76.13377,45.26437
3503,MARCH RD btwn CAMPEAU DR/HWY 417 MARCH IC138R63 & HWY417 IC138 RAMP36,2017,1,0,0,352846.50905,5020464.52960,-75.88713,45.32249
3504,MARCH RD btwn CAMPEAU DR/HWY 417 MARCH IC138R63 & HWY417 IC138 RAMP62,2017,1,0,0,352781.12455,5020609.47980,-75.88795,45.32380
3507,MARCH RD btwn CORKERY RD & GREY FOX DR,2017,1,0,0,336157.15016,5016310.45104,-76.10027,45.28605
3511,MARCH RD btwn GREY FOX DR & HOWIE RD,2017,1,0,0,336702.38520,5016785.78582,-76.09329,45.29030
3514,MARCH RD btwn HWY417 IC138 RAMP26 & EAGLESON RD,2017,1,0,0,352930.91642,5020258.09749,-75.88607,45.32062
3517,MARCH RD btwn JACOB'S GT & BEARHILL RD,2017,1,0,0,337909.55595,5017781.74575,-76.07783,45.29921
3519,MARCH RD btwn MARCH RD & BEACHVALE LANE,2017,1,0,0,344474.70835,5023849.57001,-75.99364,45.35347
3520,MARCH RD btwn MURPHY CRT & MAXWELL RD,2017,1,0,0,347913.08671,5025538.51625,-75.94961,45.36846
3527,MARCH VALLEY RD @ TERRY FOX DR,2017,1,0,0,350754.56920,5023784.00600,-75.91350,45.35250
3528,MARCH VALLEY RD btwn KLONDIKE RD & Continuation of MARCH VALLEY RD,2017,1,0,0,350574.15495,5024668.83450,-75.91572,45.36047
3529,MARCH VALLEY RD btwn RIDDELL DR & KLONDIKE RD,2017,1,0,0,349237.50248,5026126.62006,-75.93265,45.37367
3530,MARCH VALLEY RD btwn TERRY FOX DR & TO BE DETERMINED,2017,1,0,0,350876.47499,5023998.01154,-75.91193,45.35441
3531,MARCHURST RD btwn MURPHY SIDE RD & RIDGESIDE FARM DR,2017,1,0,0,343805.16215,5025816.75012,-76.00203,45.37121
3534,MARCOUX DR S @ ST. GEORGES ST,2017,1,0,0,382763.74670,5036568.57030,-75.50301,45.46469
3535,MARENGER ST @ ST. JOSEPH BLVD,2017,1,0,0,379699.74360,5036368.59100,-75.54222,45.46323
3536,MARENGER ST btwn ST. JOSEPH BLVD & END,2017,1,0,1,379665.35149,5036451.63321,-75.54264,45.46398
3538,MARGUERITE AVE @ STEVENS AVE,2017,1,1,0,370059.36110,5032448.68710,-75.66600,45.42893
3539,MARICONA WAY btwn KENO WAY & TANMOUNT WAY,2017,1,0,0,349624.88042,5020032.01371,-75.92826,45.31881
3540,MARIE ST @ POULIN AVE,2017,1,0,0,360291.67990,5024971.52070,-75.79166,45.36249
3541,MARIE ST btwn BRITANNIA RD & POULIN AVE,2017,1,0,0,360198.83072,5024933.13218,-75.79285,45.36215
3543,MARIER AVE btwn BARRETTE ST & LAVAL ST,2017,1,0,0,369670.70600,5033870.09700,-75.67078,45.44175
3544,MARILYN AVE @ RIVERSIDE DR,2017,1,0,0,368119.71400,5024234.51950,-75.69184,45.35520
3545,MARINA DR @ RIDEAU VALLEY DR,2017,1,0,0,372353.70820,5003522.33990,-75.64062,45.16844
3546,MARINOFF WAY btwn HANCOCK CRES & SABLON CRT,2017,1,0,0,384275.19586,5038283.58559,-75.48341,45.47995
3547,MARIONVILLE RD btwn BANK ST & BOUNDARY RD(MOUNTAIN TWP),2017,1,0,0,388590.21263,5001437.68196,-75.43445,45.14794
3548,MARITIME WAY btwn CANADIAN SHIELD AVE & GREAT LAKES AVE,2017,1,0,0,351863.71529,5019596.70756,-75.89974,45.31474
3551,MARKETPLACE AVE btwn RIOCAN AVE & Continuation of MARKETPLACE AVE,2017,1,0,0,364377.13055,5014810.91550,-75.74073,45.27073
3553,MARKLAND CRES btwn ROBLYN WAY & LEWISTON AVE,2017,1,0,0,365996.94998,5016095.85049,-75.71993,45.28215
3555,MARQUETTE AVE @ STE. MONIQUE ST,2017,1,0,0,369993.71560,5033882.59100,-75.66665,45.44183
3557,MARSHFIELD ST @ SCALA AVE,2017,1,0,0,385008.72470,5036390.00310,-75.47433,45.46283
3558,MARSHFIELD ST btwn DUGAS CRT & LICHEN AVE,2017,1,0,0,385083.12560,5036530.07455,-75.47336,45.46408
3559,MARVELVILLE RD @ YORKS CORNERS RD,2017,1,0,0,391167.81870,5007624.36590,-75.40061,45.20329
3560,MASSICOTTE LANE btwn ALDERWOOD ST & ALBION RD,2017,1,0,0,372057.33320,5023655.10809,-75.64167,45.34962
3561,MATHESON RD @ SILVESTRI CRES S,2017,1,1,0,373331.71960,5032648.57190,-75.62416,45.43041
3562,MATTAMY PL btwn TO BE DETERMINED & AVENSHIRE GT (1),2017,1,0,0,362906.09194,5022484.22483,-75.75858,45.33990
3564,MAXIME ST btwn RIDGEBROOK DR & CYRVILLE RD,2017,1,0,0,374763.08299,5031413.39698,-75.60604,45.41916
3567,MAYVIEW AVE @ MERIVALE RD,2017,1,0,1,364878.70210,5026406.52920,-75.73294,45.37503
3568,MAYVIEW AVE btwn MEDFORD ST & MERIVALE RD,2017,1,0,0,364758.11771,5026337.36263,-75.73448,45.37441
3571,MCARTHUR AVE @ IRWIN MILLER ST,2017,1,0,0,371078.71600,5032784.57500,-75.65293,45.43185
3572,MCARTHUR AVE @ NORTH RIVER RD,2017,1,0,0,369820.70720,5032646.58170,-75.66902,45.43073
3575,MCARTHUR AVE btwn ALLEN BLVD & LACASSE AVE,2017,1,0,1,370787.21290,5032753.08410,-75.65666,45.43160
3576,MCARTHUR AVE btwn BRANT ST & BELISLE ST,2017,1,0,0,371295.76905,5032808.58410,-75.65015,45.43205
3577,MCARTHUR AVE btwn CARMEN AVE & LAFONTAINE AVE,2017,1,0,0,370928.61945,5032769.08410,-75.65485,45.43173
3579,MCARTHUR AVE btwn IRWIN MILLER ST & BRANT ST,2017,1,0,0,371174.67085,5032795.57892,-75.65170,45.43194
3581,MCARTHUR AVE btwn MARGUERITE AVE & MAYFIELD ST,2017,1,0,0,370050.52495,5032672.76300,-75.66608,45.43094
3583,MCARTHUR AVE btwn MAYFIELD ST & VANIER PKWY,2017,1,0,0,370136.91060,5032681.80400,-75.66498,45.43102
3584,"MCARTHUR AVE btwn MCARTHUR AVE & EGLISE, RUE DE L",2017,1,0,0,371399.17550,5032819.58410,-75.64883,45.43214
3585,MCARTON RD btwn LOWE RD & UPPER DWYER HILL RD,2017,1,0,0,339606.76525,5007087.91907,-76.05694,45.20290
3588,MCBEAN ST btwn RICHLAND DR & DOBSON LANE,2017,1,0,0,358342.88335,5004199.29817,-75.81877,45.17573
3593,MCCARTHY RD @ TWYFORD ST,2017,1,0,0,369902.72020,5023802.50780,-75.66914,45.35115
3595,MCCARTHY RD btwn CAHILL DR W & PLANTE DR,2017,1,0,0,370364.47038,5023693.11461,-75.66326,45.35012
3597,MCCARTHY RD btwn PLANTE DR & HUNT CLUB RD,2017,1,0,0,370462.42931,5023503.05921,-75.66204,45.34840
3598,MCCARTHY RD btwn SOUTHMORE DR W & PLANTE DR,2017,1,0,0,369583.52968,5024522.65169,-75.67312,45.35766
3599,MCCLELLAN RD @ RIVERBROOK RD,2017,1,0,0,360680.67060,5020879.48560,-75.78716,45.32564
3600,MCCLELLAN RD btwn GRADY CRES & HOBART CRES,2017,1,0,0,360312.01271,5021100.60623,-75.79183,45.32766
3602,MCCLURE CRES btwn MCCLINTOCK WAY & CHIMO DR (2),2017,1,0,0,352155.58438,5019045.11580,-75.89607,45.30976
3604,MCCORDICK RD @ ROGER STEVENS DR,2017,1,0,0,364681.64150,4998309.26660,-75.73884,45.12222
3605,MCCORDICK RD btwn COWELL RD & DILWORTH RD,2017,1,0,0,368386.48455,4994140.12971,-75.69228,45.08438
3607,MCCORDICK RD btwn MCMULLEN RD & FAIRHURST DR,2017,1,0,0,369575.48276,4992788.20974,-75.67735,45.07211
3608,MCCORDICK RD btwn POLLOCK RD & ROGER STEVENS DR,2017,1,0,0,363604.61138,4999497.19167,-75.75239,45.13300
3610,MCGILLIVRAY ST btwn HERRIDGE ST & CLEGG ST,2017,1,0,0,369034.71210,5029877.06150,-75.67943,45.40588
3611,MCKELLAR AVE btwn BROMLEY RD & CARLING AVE,2017,1,0,0,362748.41843,5026418.40462,-75.76013,45.37531
3613,MCKITRICK DR @ CASTLEFRANK RD,2017,1,0,0,353104.61810,5017338.45100,-75.88414,45.29434
3614,MCKITRICK DR btwn MELANIE CRES N & SUMNER ST,2017,1,0,0,353017.41463,5017163.78433,-75.88527,45.29277
3615,MCLENNAN WAY E @ TURNBULL AVE E,2017,1,0,0,352541.61700,5017743.46290,-75.89128,45.29802
3616,MCLEOD ST @ LYON ST,2017,1,0,0,367625.71400,5030292.56440,-75.69737,45.40975
3618,MCLEOD ST btwn BANK ST & O'CONNOR ST,2017,1,0,0,368033.50600,5030540.59205,-75.69213,45.41194
3619,MCLEOD ST btwn METCALFE ST & METCALFE ST,2017,1,0,0,368324.20790,5030717.57010,-75.68839,45.41351
3621,MCNAUGHTON AVE @ MAIN ST,2017,1,0,0,369299.71030,5029854.56210,-75.67605,45.40566
3623,MCRAE AVE @ SCOTT ST,2017,1,0,0,363456.68360,5028811.55140,-75.75080,45.39679
3624,MCRAE AVE btwn SCOTT ST & RICHMOND RD,2017,1,0,0,363533.09702,5028674.97759,-75.74984,45.39555
3625,MCWATTERS RD btwn LISA AVE & STANTON RD,2017,1,0,0,360634.52628,5023065.88660,-75.78750,45.34532
3626,MCWATTERS RD btwn LISA AVE & THORSON AVE,2017,1,0,0,360721.21366,5022848.35945,-75.78642,45.34335
3627,MEADOWBREEZE DR btwn FERNBROOK PL & WHEATLAND AVE,2017,1,0,0,355459.36526,5015206.12963,-75.85434,45.27499
3628,MEADOWBROOK RD @ BORTOLOTTI CRES N/CEDARCROFT,2017,1,0,0,374423.73110,5031988.56810,-75.61029,45.42437
3630,MEADOWBROOK RD btwn CYRVILLE RD & FINE CRES,2017,1,0,0,374640.06509,5031283.89495,-75.60763,45.41800
3631,MEADOWBROOK RD btwn ENGLEWOOD PL & BLAIR RD,2017,1,0,0,375174.63204,5032293.29732,-75.60066,45.42703
3632,MEADOWBROOK RD btwn PROGRESS PL & FOXWELL ST,2017,1,0,0,374460.31378,5031599.66176,-75.60988,45.42086
3633,MEADOWBROOK RD btwn TELESAT CRT & ENGLEWOOD PL,2017,1,0,0,375070.69095,5032275.62578,-75.60199,45.42688
3634,MEADOWFIELD PL btwn MEADOWGLEN DR & PIEDMONT PL (1),2017,1,0,0,379801.18409,5034828.01211,-75.54115,45.44936
3635,MEADOWFIELD PL btwn MEADOWGLEN DR & PIEDMONT PL (2),2017,1,0,0,379752.04005,5035010.63251,-75.54175,45.45101
3637,MEADOWGLEN DR btwn ASPENVIEW WAY & TEAKDALE AVE,2017,1,0,0,380955.51680,5035005.69333,-75.52637,45.45083
3638,MEADOWGLEN DR btwn DU CLAIRVAUX RD & DU CLAIRVAUX RD,2017,1,0,0,379968.08932,5034406.12999,-75.53908,45.44554
3639,MEADOWGLEN DR btwn MEADOWFIELD PL & DES BROUSSAILLES TER,2017,1,0,0,379636.74395,5034867.24923,-75.54325,45.44973
3640,MEADOWGLEN DR btwn WINDFLOWER WAY & ORLEANS BLVD,2017,1,0,0,380273.24750,5034543.06790,-75.53516,45.44674
3641,MEADOWLANDS DR    W btwn TURN LANE & MERIVALE RD,2017,1,0,0,364834.69810,5023712.51045,-75.73382,45.35079
3643,MEADOWLANDS DR @ ROWLEY AVE,2017,1,0,0,364323.46190,5023428.50790,-75.74038,45.34828
3645,MEADOWLANDS DR @ VIEWMOUNT DR,2017,1,0,0,363739.68340,5023105.51050,-75.74787,45.34542
3646,MEADOWLANDS DR btwn APELDOORN AVE & CLAYMOR AVE,2017,1,0,0,366897.23434,5025279.97645,-75.70731,45.36471
3648,MEADOWLANDS DR btwn BROOK LANE & WITHROW AVE,2017,1,0,0,363634.16505,5023046.81110,-75.74922,45.34490
3651,MEADOWLANDS DR btwn EAGLE LANE & BELIVEAU ST,2017,1,0,0,365438.12213,5024520.83335,-75.72603,45.35801
3652,MEADOWLANDS DR btwn FISHER AVE & ORTONA AVE,2017,1,0,0,366627.32307,5025077.28857,-75.71078,45.36291
3654,MEADOWLANDS DR btwn INDIAN RD & LAIRD ST,2017,1,0,0,364116.45000,5023314.54450,-75.74304,45.34727
3655,MEADOWLANDS DR btwn INVERNESS AVE & DEER PARK RD,2017,1,0,0,365863.81700,5024788.60945,-75.72056,45.36038
3656,MEADOWLANDS DR btwn LAIRD ST & ROWLEY AVE,2017,1,0,0,364261.07850,5023394.50750,-75.74118,45.34798
3657,MEADOWLANDS DR btwn MERIVALE RD & GRANT CARMAN DR,2017,1,0,1,364992.87515,5023822.77596,-75.73179,45.35177
3659,MEADOWLANDS DR btwn NESS ST & NE/OT BOUNDARY,2017,1,0,0,366476.79197,5024983.22292,-75.71271,45.36208
3660,MEADOWLANDS DR btwn PERRY ST & PETER ST,2017,1,0,0,364453.90000,5023501.29095,-75.73871,45.34892
3662,MEADOWLANDS DR btwn ROWLEY AVE & PERRY ST,2017,1,0,0,364381.33450,5023461.00790,-75.73964,45.34856
3664,MEADOWLANDS DR btwn VIEWMOUNT DR & INDIAN RD,2017,1,0,0,363886.94850,5023187.04340,-75.74598,45.34614
3667,MEDHURST DR btwn NESTOW DR & NESTOW DR,2017,1,0,0,364337.86528,5022110.24173,-75.74036,45.33641
3668,MEDHURST DR btwn WOODROFFE AVE & BROCKINGTON CRES,2017,1,0,0,363494.40450,5021852.58288,-75.75115,45.33417
3669,MELANIE CRES btwn SUMNER ST & MCKITRICK DR (2),2017,1,0,0,352795.25511,5017126.85323,-75.88810,45.29246
3670,MELBOURNE AVE btwn KENWOOD AVE & PRINCETON AVE,2017,1,0,0,363278.67755,5027777.05850,-75.75320,45.38749
3671,MELDRUM AVE btwn CLANCY ST & LA VERENDRYE DR,2017,1,0,0,374670.45378,5035507.29898,-75.60664,45.45600
3673,MELGUND AVE @ MONK ST,2017,1,0,0,368397.71540,5029229.56180,-75.68765,45.40012
3674,"MELODIE, RUE DE LA @ RENAUD RD",2017,1,0,0,382170.45800,5032953.60920,-75.51116,45.43223
